Log HR Apixaban Stroke,Log HR Apixaban MI,Log HR Apixaban Bleed,Log HR Apixaban ICH,Log HR Apixaban Death,Log HR Apixaban SE,Log HR Apixaban TIA,Log HR Dabigatran Stroke,Log HR Dabigatran MI,Log HR Dabigatran Bleed,Log HR Dabigatran ICH,Log HR Dabigatran Death,Log HR Dabigatran SE,Log HR Dabigatran TIA,Log HR Edoxaban Stroke,Log HR Edoxaban MI,Log HR Edoxaban Bleed,Log HR Edoxaban ICH,Log HR Edoxaban Death,Log HR Edoxaban SE,Log HR Edoxaban TIA
-0.1693,-0.06287,-0.1337,-0.7298,-0.1896,-0.676,-1.174,-0.4476,0.312,0.08924,-0.8826,-0.07621,-0.3875,-1.64,-0.08981,-0.1321,-0.136,-0.5521,-0.1041,-0.7183,1.125
-0.1693,-0.06287,-0.1337,-0.7298,-0.1896,-0.676,-1.174,-0.3525,0.312,0.09522,-0.8826,-0.07621,-0.3875,1.415,-0.08981,-0.1321,-0.136,-0.5521,-0.1041,-0.7183,-1.381
-0.1693,-0.05419,-0.1337,-0.7813,-0.1443,-0.676,-1.006,-0.3525,0.312,-0.03011,-0.8826,-0.07621,-0.3875,-1.295,0.008813,-0.2038,-0.136,-0.5521,-0.1041,-0.7205,0.8378
-0.1693,-0.05419,-0.1337,-0.7813,-0.07615,-0.676,-2.705,-0.3525,0.403,-0.03011,-0.833,-0.07621,-0.3875,-1.233,0.04045,-0.2038,-0.136,-0.5521,-0.1041,-0.7205,-0.2038
-0.1693,-0.05419,-0.1126,-0.8568,-0.07615,-0.4736,-2.705,-0.3525,0.403,-0.002355,-0.833,-0.1074,-0.3875,2.943,0.03643,-0.2038,-0.136,-0.5521,-0.1041,-0.7205,0.2905
-0.1693,0.004561,-0.1126,-0.8568,-0.07615,-0.4736,-2.705,-0.583,0.3508,-0.02919,-0.833,-0.1074,-0.3875,0.5474,0.03643,-0.05731,-0.136,-0.3843,-0.1041,-0.7205,1.18
-0.1693,0.004561,-0.08182,-0.8568,-0.07615,-0.5246,-2.705,-0.583,0.3508,-0.03155,-0.833,-0.1074,-0.3875,-0.08668,0.03643,-0.2085,-0.06857,-0.3618,-0.1041,-0.7205,1.118
-0.1693,0.004561,-0.08182,-0.8568,-0.07615,-0.5246,0.6028,-0.6111,0.4648,-0.03155,-0.8822,-0.1074,-0.3875,2.622,0.03643,-0.2085,-0.07866,-0.3618,-0.1041,-0.7205,0.1664
-0.1693,0.1138,-0.08182,-0.8568,-0.08569,-0.5246,-1.349,-0.6111,0.4648,0.01229,-0.8822,-0.1074,-0.3875,-0.3945,0.03643,0.09715,-0.09002,-0.5593,-0.1041,-0.7205,-0.9219
-0.1693,0.003827,-0.08182,-0.7847,-0.08569,-0.5246,-0.8056,-0.6111,0.4648,0.01229,-0.8822,-0.09815,-0.3875,1.532,0.03643,0.1845,-0.09002,-0.5593,-0.1041,-0.7205,3.821
-0.09077,0.003827,-0.162,-0.9288,-0.08569,-0.4082,-0.8056,-0.2037,0.4648,0.01229,-0.8822,-0.09815,-0.2808,0.8575,-0.1122,0.1845,-0.09002,-0.7753,-0.08437,-0.7205,-0.5978
-0.1265,0.003827,-0.162,-0.9288,-0.09415,-0.4082,-0.8056,-0.5934,0.4648,0.01229,-1.036,-0.09815,-0.3175,1.187,-0.1122,-0.07623,-0.09002,-0.7753,-0.08437,-0.7205,-0.5801
-0.1265,0.003827,-0.162,-1.048,-0.09415,-0.4082,-0.8056,-0.5934,0.4648,0.01229,-1.036,-0.09815,-0.3175,1.112,-0.1122,0.1214,-0.09002,-0.7753,-0.08437,-0.7205,3.026
-0.1265,0.003827,-0.162,-0.9834,-0.09415,-0.4082,0.4202,-0.5144,0.4711,0.01229,-1.036,-0.09815,-0.3175,-0.2366,-0.1122,0.05005,-0.1042,-0.7753,-0.08437,-0.7205,0.2714
-0.1265,0.003827,-0.2525,-0.8788,-0.09415,-0.4082,-1.169,-0.5144,0.4711,0.01229,-1.036,-0.05229,-0.3175,-0.1454,-0.1122,0.05005,-0.1561,-0.7753,-0.04859,-1.04,-3.062
-0.1244,-0.3388,-0.2525,-0.8788,-0.09415,-0.4082,-1.169,-0.5144,0.4711,0.0177,-1.297,-0.05229,-0.3175,-0.9715,-0.1122,0.1156,-0.1561,-0.7753,-0.04859,-0.9165,-1.535
-0.1244,-0.3388,-0.2525,-0.8788,-0.1643,-0.4416,-1.169,-0.5144,0.4592,0.0177,-1.203,-0.05466,-0.3175,0.2712,-0.1122,0.1156,-0.1561,-0.7753,-0.04859,-0.9165,1.349
-0.2284,-0.08226,-0.2525,-0.8788,-0.1643,-0.4676,-0.1903,-0.5144,0.3376,0.0177,-1.203,-0.05466,-0.2768,0.5719,-0.1122,0.1156,-0.1629,-0.7753,-0.04859,-1.17,-0.9075
-0.2284,-0.08226,-0.2525,-0.8788,-0.1643,-0.6513,-0.1903,-0.5144,0.3376,0.0177,-1.203,-0.05466,-0.2768,0.5197,-0.1446,0.1156,-0.1316,-0.9011,-0.06085,-0.7318,0.5347
-0.2284,-0.08226,-0.2525,-0.8788,-0.1343,-0.6262,-0.1903,-0.5144,0.3376,0.0588,-0.9371,-0.05466,-0.2768,2.575,-0.1446,0.01202,-0.1596,-0.9011,-0.06085,-0.7318,1.462
-0.2284,-0.08226,-0.2525,-0.8788,-0.1343,-0.6262,-0.1903,-0.5417,0.1854,0.0588,-0.9371,-0.05466,-0.2768,-1.924,-0.1446,0.01202,-0.1405,-0.9011,-0.06085,-0.7318,0.394
-0.2284,-0.1225,-0.2525,-0.7418,-0.1343,-0.5306,-0.1903,-0.3315,0.3839,0.1779,-0.9371,-0.05466,-0.2768,1.185,-0.1446,0.01202,-0.148,-0.9011,-0.06085,-0.7318,-1.25
-0.2498,-0.1225,-0.2525,-0.933,-0.1343,-0.5306,-0.1903,-0.3315,0.3839,0.1779,-0.9371,-0.1042,-0.2768,-0.3077,-0.1446,0.01202,-0.148,-0.8423,-0.06085,-0.7318,1.003
-0.3101,-0.08882,-0.2525,-0.933,-0.02794,-0.5306,-0.1903,-0.3315,0.3839,0.1779,-1.172,-0.1042,-0.2768,-0.104,-0.000808,0.01202,-0.148,-0.8423,-0.08908,-0.7318,0.7721
-0.3101,-0.2607,-0.1521,-0.933,-0.02794,-0.5306,-0.1903,-0.3908,0.3839,0.1924,-1.172,-0.1042,-0.2768,-0.4447,-0.000808,0.01202,-0.148,-0.8423,-0.08908,-0.7792,-0.9323
-0.3101,-0.2189,-0.148,-0.933,-0.02794,-0.5306,-0.1903,-0.3908,0.3839,0.1924,-1.172,-0.04443,-0.2768,-0.05432,-0.08471,0.2307,-0.08798,-0.8423,-0.08908,-0.7792,0.8053
-0.1098,-0.2189,-0.148,-0.933,-0.04986,-0.5306,-1.896,-0.2046,0.3839,0.1924,-1.172,-0.1276,-0.2356,1.13,-0.08471,0.2307,-0.08798,-0.8423,-0.1352,-0.7792,0.4114
-0.1098,-0.2189,-0.148,-0.933,-0.04986,-0.5306,-2.326,-0.2046,0.5544,0.1352,-1.172,-0.1276,-0.2356,0.9693,-0.08471,0.2307,-0.09644,-0.8804,-0.1352,-0.372,0.004299
-0.1098,-0.2189,-0.148,-0.933,-0.1456,-0.5306,-1.974,-0.2046,0.5544,0.1352,-1.172,-0.1276,-0.3706,-0.8154,-0.08471,0.2307,-0.09656,-0.8804,-0.1142,-0.372,0.3708
-0.1098,-0.2189,-0.148,-0.9315,-0.1456,-0.5306,-1.974,-0.2046,0.5544,0.1878,-1.172,-0.1276,-0.243,0.08485,-0.08471,0.2307,-0.09656,-0.8804,-0.1142,-0.3609,-1.165
-0.1098,-0.2189,-0.148,-0.9315,-0.1456,-0.5306,-1.428,-0.2046,0.5544,0.1878,-1.172,-0.04254,-0.243,-0.159,-0.08471,0.2307,-0.09656,-0.8804,-0.1142,-0.3609,-4.066
-0.05577,-0.2189,-0.148,-0.8625,-0.1456,-0.6006,-1.721,-0.4989,0.5544,0.1878,-0.8806,-0.04254,-0.2709,-0.8368,-0.08471,0.2208,-0.09656,-0.8804,-0.08662,-0.3609,0.1345
-0.05577,-0.2189,-0.1366,-0.933,-0.1456,-0.6357,0.9679,-0.4989,0.3246,0.1887,-0.8806,-0.03689,-0.3509,-0.4662,-0.08471,0.04453,-0.09656,-0.784,-0.08662,-0.3609,-0.04257
-0.1833,-0.2189,-0.1366,-0.933,-0.1456,-0.6357,0.9679,-0.4989,0.3246,0.1204,-0.9063,-0.03689,-0.3509,0.6737,-0.08471,0.04453,-0.0847,-0.784,-0.1002,-0.3609,-1.632
-0.122,-0.2189,-0.1366,-0.933,-0.1456,-0.6357,0.9679,-0.4989,0.3507,0.1113,-0.9063,-0.03689,-0.3509,-0.9248,0.09159,0.04453,-0.0847,-0.7822,-0.09558,-0.3609,-0.5687
-0.122,-0.2559,-0.1366,-0.933,-0.08496,-0.6357,0.996,-0.4989,0.3507,0.1113,-0.9579,-0.1017,-0.3509,-1.617,-0.03224,0.04453,-0.0847,-0.7389,-0.09558,-0.3609,-1.182
-0.2489,-0.2559,-0.1366,-1.006,-0.08496,-0.6357,0.996,-0.4989,0.3507,0.1907,-0.9579,-0.1076,-0.3509,-2.08,0.02149,0.289,-0.1127,-0.7389,-0.08614,-0.6265,-0.4235
-0.2489,-0.2559,-0.2066,-1.076,-0.08496,-0.5645,0.996,-0.4989,0.3507,0.1907,-0.9579,-0.1076,-0.3509,0.2661,0.06007,0.289,-0.1127,-0.7389,-0.08614,-0.6265,0.5926
-0.2489,-0.1233,-0.2066,-0.8932,-0.08496,-0.5659,0.996,-0.4989,0.3507,0.1647,-0.9579,-0.1076,-0.3509,0.0009095,0.06007,0.289,-0.07443,-0.7389,-0.08614,-0.6265,-1.85
-0.2489,-0.1233,-0.2066,-0.8932,-0.08496,-0.5659,0.996,-0.3983,0.3507,0.1647,-1.083,-0.1076,-0.4018,0.7444,0.01227,0.2577,-0.07443,-0.7389,-0.1485,-0.6265,-0.7416
-0.2489,-0.1266,-0.2066,-0.8932,-0.03948,-0.5659,0.996,-0.3955,0.3507,0.1647,-1.083,-0.04063,-0.5429,-2.854,0.01227,0.3272,-0.07443,-0.7389,-0.1485,-0.628,-0.6696
-0.2489,-0.1266,-0.1548,-0.8932,-0.03948,-0.5659,0.996,-0.3955,0.4252,0.1647,-1.083,-0.04063,-0.3562,0.2353,0.01227,0.3272,-0.07443,-0.7389,-0.1485,-0.7068,-3.273
-0.2489,-0.1266,-0.1548,-0.8932,-0.03948,-0.5659,-0.2444,-0.3955,0.4252,0.1647,-1.083,-0.04063,-0.3562,-2.402,-0.1094,0.07014,-0.07443,-0.7389,-0.1485,-0.7068,-0.3532
-0.2489,-0.002693,-0.2178,-0.8932,-0.03948,-0.5659,-0.2444,-0.3955,0.4252,0.2049,-1.083,-0.04063,-0.3562,0.2286,-0.1094,0.07014,-0.07443,-0.7389,-0.1485,-0.7068,1.759
-0.2489,-0.1652,-0.2178,-0.8925,-0.1279,-0.5659,-0.2444,-0.3309,0.4252,0.1713,-1.04,-0.04063,-0.3562,0.3498,-0.1094,0.07014,-0.07443,-0.7389,-0.1485,-0.2546,1.428
-0.2489,-0.1652,-0.2178,-0.8925,-0.03785,-0.5659,-0.2444,-0.3309,0.4252,0.1713,-1.237,-0.04063,-0.3562,-0.08301,0.007404,0.07014,-0.07443,-0.7389,-0.1485,-0.7754,-0.1224
-0.2489,-0.1652,-0.2178,-1.009,-0.0134,-0.5659,-0.2444,-0.3309,0.4252,0.1713,-1.237,-0.09461,-0.3562,0.8435,0.007404,0.1717,-0.07443,-0.7995,-0.1485,-0.7868,-0.1001
-0.2489,-0.1652,-0.2178,-1.059,-0.03574,-0.5659,-0.2444,-0.3309,0.4544,0.1713,-1.237,-0.09461,-0.3562,0.7576,0.1295,0.1717,-0.08216,-0.843,-0.1485,-0.7868,-0.25
-0.2489,-0.1652,-0.2178,-0.8521,-0.08969,-0.5659,-0.2444,-0.3358,0.4544,0.1713,-1.237,-0.09461,-0.3562,0.965,0.1149,0.1974,-0.09665,-0.7799,-0.1485,-0.7868,-0.6018
-0.1993,-0.1652,-0.2178,-0.8521,-0.08969,-0.5659,-0.03464,-0.3358,0.4544,0.009054,-1.237,-0.09461,-0.3562,0.8793,0.1149,0.1974,-0.09665,-0.7799,-0.1485,-0.7868,2.105
-0.1993,-0.2572,-0.2178,-0.8521,-0.08969,-0.3177,-0.03464,-0.3348,0.6486,0.0815,-1.237,-0.06155,-0.3562,-0.2532,0.03735,0.1974,-0.1244,-0.7799,-0.1485,-0.7868,-1.148
-0.1993,-0.2572,-0.2178,-0.8521,-0.08969,-0.3177,-2.679,-0.3348,0.4905,0.0815,-1.237,-0.1808,-0.3562,-0.4156,0.1492,0.1907,-0.1244,-0.7799,-0.1485,-0.7868,0.3351
-0.256,-0.2572,-0.2285,-0.8917,-0.1298,-0.3177,-2.679,-0.196,0.4905,0.003925,-1.251,-0.1808,-0.3562,-0.183,0.1492,0.1907,-0.1244,-0.7799,-0.1485,-0.7868,-2.199
-0.256,-0.2,-0.2285,-0.8917,-0.1298,-0.3177,-2.679,-0.196,0.4905,0.003925,-1.251,-0.1018,-0.3562,1.561,0.1492,0.1907,-0.1581,-0.7799,-0.1485,-0.7868,-0.2462
-0.1696,-0.2,-0.2285,-0.8917,-0.1298,-0.3177,1.28,-0.196,0.4905,0.003925,-1.22,-0.1018,-0.3562,-0.8214,0.1492,0.1907,-0.1581,-0.7799,-0.1485,-0.7868,1.168
-0.1696,-0.14,-0.2285,-0.8917,-0.1298,-0.3451,-0.8861,-0.2573,0.4905,0.003925,-1.29,-0.145,-0.3562,1.494,0.1492,0.1907,-0.1687,-0.7799,-0.1485,-0.7868,0.7131
-0.03537,-0.14,-0.2285,-0.7344,-0.1298,-0.4143,-0.8861,-0.2573,0.4905,0.003925,-1.29,-0.145,-0.3562,0.6682,0.1492,0.1907,-0.1687,-0.7799,-0.1485,-0.7868,-0.458
-0.03537,-0.14,-0.2285,-0.7344,-0.1298,-0.4143,-0.7724,-0.2573,0.4905,0.003925,-1.29,-0.145,-0.3562,-1.113,0.0913,-0.08595,-0.1687,-0.7799,-0.1485,-0.7868,0.1656
-0.1603,-0.14,-0.1626,-0.7344,-0.1298,-0.4143,-0.7724,-0.2573,0.4905,0.003925,-0.9047,-0.145,-0.3345,0.2132,0.0913,-0.08595,-0.1687,-0.7799,-0.1485,-0.7868,0.239
-0.1551,-0.14,-0.213,-0.7344,-0.1298,-0.4143,-0.7724,-0.3407,0.4905,0.003925,-0.9047,-0.145,-0.4156,0.9864,0.0913,-0.08595,-0.1687,-0.7799,-0.06585,-0.7868,-0.1336
-0.185,-0.14,-0.3126,-0.7344,-0.1298,-0.549,0.643,-0.3407,0.4905,0.003925,-1.069,-0.145,-0.3284,-1.386,-0.03334,-0.08595,-0.1687,-0.7799,-0.06585,-0.7868,2.585
-0.185,-0.14,-0.353,-0.7344,-0.1227,-0.6527,0.643,-0.3407,0.4905,0.1862,-1.069,-0.145,-0.3284,2.554,-0.03334,-0.06526,-0.1122,-0.7799,-0.06585,-0.7868,1.262
-0.185,-0.1842,-0.353,-0.8143,-0.1128,-0.7263,-1.836,-0.3407,0.4905,0.1385,-1.069,-0.145,-0.3284,-0.775,-0.03334,0.01143,-0.1122,-0.7799,-0.06585,-0.7868,-1.162
-0.185,-0.1844,-0.353,-0.8143,-0.1732,-0.7263,-1.836,-0.3407,0.2671,0.1385,-1.262,-0.145,-0.3284,-1.251,0.02263,0.01143,-0.1122,-0.7799,-0.07692,-0.7039,2.141
-0.1041,-0.1844,-0.353,-0.9093,-0.1732,-0.7263,-2.325,-0.3407,0.4072,0.1385,-1.262,-0.145,-0.3518,1.035,0.04892,-0.0006727,-0.1122,-0.6277,-0.02542,-0.7039,-1.619
-0.1041,-0.1844,-0.3119,-0.9093,-0.1732,-0.7263,-0.2559,-0.3407,0.4072,0.1385,-1.134,-0.2033,-0.3591,1.018,0.04892,-0.0006727,-0.1122,-0.6277,-0.02542,-0.7039,0.5893
-0.1928,-0.1844,-0.1016,-0.9093,-0.1732,-0.7263,-0.7341,-0.3407,0.4072,0.1411,-1.134,-0.2033,-0.3591,0.07306,0.04892,0.06426,-0.1122,-0.6277,-0.02542,-0.7039,2.344
-0.1928,-0.1844,-0.1729,-0.9093,-0.1732,-0.698,-0.7341,-0.3407,0.286,0.04135,-1.134,-0.2033,-0.3591,-1.585,0.04892,0.06426,-0.1122,-0.6277,-0.007711,-0.7039,0.557
0.005371,-0.1844,-0.1729,-0.9093,-0.1732,-0.8102,-0.7341,-0.3407,0.286,0.04135,-0.9514,-0.2033,-0.3591,2.13,0.04892,0.06426,-0.06732,-0.6277,-0.007711,-1.119,1.641
0.005371,-0.1844,-0.1729,-0.551,-0.1732,-0.8102,-0.7341,-0.2966,0.286,0.04135,-1.282,-0.2033,-0.3591,-2.981,0.01899,0.06426,-0.08297,-0.6277,-0.1356,-0.2935,1.472
0.005371,-0.1844,-0.1722,-0.551,-0.1732,-0.6339,-0.7341,-0.2966,0.286,0.04777,-1.282,-0.1075,-0.3591,0.2371,0.1685,0.06426,-0.08297,-0.6935,-0.02553,-0.2935,0.7264
0.005371,-0.1844,-0.2228,-0.8961,-0.1732,-0.6339,-1.928,-0.1689,0.2577,0.04777,-1.219,-0.1075,-0.4354,-2.33,0.151,0.06426,-0.08297,-0.6743,-0.02553,-0.2935,-0.3738
0.005371,-0.1844,-0.2228,-0.8434,-0.1732,-0.5836,-1.928,-0.1689,0.2577,0.04777,-1.219,-0.1075,-0.5704,-2.683,0.1915,0.06426,-0.08297,-0.6743,-0.02553,-0.5895,-1.3
0.005371,-0.1844,-0.2228,-0.6748,-0.1732,-0.5836,-1.572,-0.1689,0.2175,0.07557,-1.17,-0.1075,-0.5704,0.2616,0.1915,0.06426,-0.0549,-0.6743,-0.02553,-0.5895,-1.414
0.005371,-0.1844,-0.222,-0.6748,-0.08479,-0.5836,-1.572,-0.2933,0.2175,-0.07601,-1.17,-0.1075,-0.5704,4.359,0.1915,0.06426,-0.0549,-0.6743,-0.02553,-0.5895,1.567
-0.04233,-0.1844,-0.222,-0.6748,-0.08479,-0.5956,-1.572,-0.2933,0.2175,-0.07601,-1.17,-0.1075,-0.5704,1.396,-0.02662,0.1544,-0.0549,-0.6743,-0.02553,-0.5895,-1.819
-0.04233,-0.1844,-0.222,-0.6748,-0.08479,-0.5956,-1.572,-0.2933,0.2175,-0.07601,-1.17,-0.1075,-0.5704,-1.286,0.007205,0.1544,-0.0549,-0.6743,-0.02553,-0.5895,0.06894
-0.04233,-0.1844,-0.222,-0.6748,-0.08479,-0.5956,-1.572,-0.3666,0.2175,-0.07601,-1.238,-0.1588,-0.5704,-2.918,0.005897,-0.03932,-0.06602,-0.6743,-0.02553,-0.5895,-0.6788
-0.04233,-0.02848,-0.222,-0.8925,-0.06307,-0.5956,1.225,-0.5129,0.2995,0.05084,-1.238,-0.1588,-0.5704,0.1434,0.005897,-0.03932,-0.09427,-0.6743,-0.1536,-0.5895,-0.3338
-0.04233,-0.02848,-0.222,-0.8925,-0.06307,-0.7208,1.213,-0.2599,0.2995,0.05084,-1.265,-0.1588,-0.4814,-1.519,0.005897,-0.02646,-0.09427,-0.6743,-0.1536,-0.5895,-0.6215
-0.04233,-0.02719,-0.222,-0.8925,-0.06307,-0.7208,-0.08576,-0.2599,0.2995,-0.003166,-1.265,-0.1588,-0.4814,1.938,0.005897,-0.1436,-0.09427,-0.6856,-0.1536,-0.4165,2.012
-0.04233,-0.03063,-0.222,-0.8925,-0.06307,-0.8477,-0.08576,-0.2752,0.2995,-0.0445,-1.014,-0.1428,-0.4814,2.105,0.005897,-0.1436,-0.09427,-0.8541,-0.02747,-0.4165,-0.3787
0.1167,-0.1831,-0.222,-0.9872,-0.06307,-0.8477,-0.08576,-0.2752,0.2995,-0.0445,-1.259,-0.1428,-0.4814,1.03,0.005897,-0.0834,-0.09427,-0.8301,-0.1549,-0.4451,-1.043
0.1167,-0.1831,-0.222,-0.9872,-0.06307,-0.9619,2.156,-0.1828,0.2995,-0.0445,-1.259,-0.1428,-0.4814,-0.1986,0.005897,-0.0834,-0.09427,-0.8301,-0.1549,-0.4451,-2.552
0.1167,-0.1831,-0.222,-0.9872,-0.06307,-0.7785,0.9265,-0.1529,0.2995,-0.0445,-1.567,-0.1428,-0.4814,-1.476,0.005897,-0.0834,-0.09427,-0.8301,-0.1549,-0.5731,0.02408
-0.00191,-0.1831,-0.222,-0.8435,-0.06307,-0.7785,0.9265,-0.2481,0.4443,-0.0445,-1.567,-0.1428,-0.358,-0.1552,0.005897,-0.0834,-0.1487,-0.6862,-0.1549,-0.5731,-1.092
-0.1,-0.1831,-0.222,-0.909,-0.06307,-0.7785,-1.283,-0.2481,0.4443,-0.0445,-1.567,-0.1664,-0.358,0.6171,0.005897,-0.0834,-0.1487,-0.6862,-0.1549,-0.5731,-0.1204
-0.1,-0.1831,-0.222,-0.909,-0.06307,-0.7785,-1.283,-0.2481,0.4443,-0.0445,-1.567,-0.1664,-0.358,-0.2864,-0.005161,-0.0834,-0.1487,-0.6862,-0.1549,-0.5731,-0.4932
-0.06203,-0.1224,-0.222,-0.909,-0.06307,-0.7785,-1.283,-0.2481,0.3992,-0.0445,-1.208,-0.1686,-0.358,-1.128,-0.005161,-0.0834,-0.1487,-0.6862,-0.1549,-0.8749,2.116
-0.06203,-0.1224,-0.1715,-0.909,-0.06307,-0.7785,-3.332,-0.2481,0.3992,-0.0445,-1.208,-0.1201,-0.358,1.411,-0.005161,-0.0834,-0.1227,-0.6862,-0.1549,-0.8749,0.1683
-0.06203,-0.1224,-0.1715,-0.9109,-0.06307,-0.7785,-0.8545,-0.3662,0.4626,-0.0445,-1.208,-0.1201,-0.358,0.9814,-0.005161,-0.0834,-0.1227,-0.6862,-0.1549,-0.8749,1.339
-0.06203,-0.1224,-0.2219,-0.9109,-0.06307,-0.7785,-0.8545,-0.1252,0.4626,-0.0445,-1.208,-0.05104,-0.358,0.6825,-0.005161,-0.0834,-0.1227,-0.6862,-0.1549,-0.8749,-2.298
-0.06203,-0.1224,-0.2219,-0.9587,-0.06307,-0.5651,-0.8545,-0.2374,0.2739,0.03593,-1.208,-0.05104,-0.358,-0.9586,-0.005161,-0.0834,-0.1227,-0.6862,-0.05933,-0.8749,0.6775
-0.06203,0.05723,-0.2219,-0.8564,-0.06307,-0.5651,-0.8545,-0.2374,0.2274,0.05435,-1.219,0.01563,-0.3061,-0.2471,0.1119,-0.1501,-0.1227,-0.6862,-0.05933,-0.8749,1.766
-0.06203,0.05723,-0.2219,-0.8564,-0.06307,-0.5274,-0.8545,-0.3264,0.2274,0.05435,-1.285,0.01563,-0.3061,0.03825,0.1119,-0.1501,-0.1227,-0.6479,-0.05933,-0.8749,-0.7729
-0.06203,0.05723,-0.2244,-0.8564,-0.06307,-0.5274,-0.5757,-0.3264,0.2274,0.05435,-0.9209,-0.152,-0.3061,-0.483,-0.1061,-0.1501,-0.1227,-0.6479,-0.05933,-0.8749,0.02964
-0.06203,0.05723,-0.2885,-0.8564,-0.06307,-0.5274,-0.5757,-0.3264,0.2044,0.05435,-0.8279,-0.152,-0.4364,-0.3447,-0.1061,-0.1501,-0.1227,-0.6185,-0.05933,-0.791,-0.1781
-0.06203,0.05723,-0.2034,-0.8564,-0.1064,-0.5274,-0.4989,-0.5134,0.4564,0.05435,-1.015,-0.0126,-0.4364,1.636,0.04025,-0.1553,-0.127,-0.7252,-0.05933,-0.791,-0.6574
-0.06203,0.05723,-0.2469,-0.8564,-0.1064,-0.5274,-0.4989,-0.4034,0.4564,0.05435,-0.9949,-0.01818,-0.4364,0.8328,0.04025,-0.1553,-0.127,-0.7252,-0.05933,-0.791,-0.08645
-0.06203,0.05723,-0.2469,-0.8564,-0.1167,-0.5558,-0.4989,-0.4034,0.4564,0.03063,-0.9949,-0.01818,-0.6324,-1.699,0.04025,-0.1553,-0.127,-0.7252,-0.05933,-0.791,-2.208
-0.06203,-0.009979,-0.2469,-0.8564,-0.1167,-0.5624,-0.4989,-0.4034,0.4564,0.03063,-0.9949,-0.01818,-0.51,-0.5272,0.04025,-0.1553,-0.127,-0.7252,-0.05933,-0.791,-0.4058
-0.06203,-0.009979,-0.2469,-0.903,-0.1167,-0.5624,-0.4989,-0.4034,0.4564,0.03063,-1.089,0.01359,-0.51,-0.227,0.04025,-0.1637,-0.1282,-0.7252,-0.05933,-0.791,0.6432
-0.1255,-0.009979,-0.2469,-0.903,-0.1167,-0.5624,-0.4989,-0.4372,0.4564,0.03037,-1.089,0.01359,-0.4924,1.405,0.04025,-0.01904,-0.1282,-0.7252,-0.05933,-0.791,0.9164
-0.1255,-0.009979,-0.2469,-0.9254,-0.1167,-0.5624,0.7768,-0.2739,0.4564,0.03037,-0.8004,0.01359,-0.486,1.072,0.04025,-0.01904,-0.1282,-0.7252,-0.05933,-0.791,-0.21
-0.1255,-0.009979,-0.2469,-0.9254,-0.1167,-0.5624,0.4429,-0.2739,0.4564,0.07302,-0.8004,-0.101,-0.486,0.4813,0.04025,-0.01904,-0.1282,-0.6793,-0.05933,-0.807,-1.453
0.04727,-0.06086,-0.2469,-0.9254,-0.1167,-0.5624,0.4429,-0.2739,0.2055,0.1008,-1.381,-0.101,-0.486,0.393,0.04025,-0.01904,-0.1282,-0.7027,-0.09329,-0.807,-1.008
-0.1867,-0.06086,-0.1249,-0.9254,-0.1167,-0.5624,0.4429,-0.2739,0.2055,0.1008,-1.19,-0.1076,-0.486,3.488,0.04025,-0.09621,-0.1282,-0.7027,-0.09329,-0.807,-1.192
-0.02894,-0.02669,-0.1462,-0.9254,-0.1167,-0.5624,0.4429,-0.2739,0.2055,0.1008,-1.19,-0.1076,-0.4154,0.5585,0.04025,-0.09621,-0.1282,-0.7027,-0.09329,-0.807,-2.542
-0.08976,-0.1785,-0.1462,-0.9254,-0.0521,-0.5624,0.4429,-0.2739,0.2055,0.1008,-0.8662,-0.1076,-0.4154,2.14,0.04025,-0.09621,-0.1282,-0.7027,-0.09329,-0.5314,0.7193
-0.08733,-0.1785,-0.2233,-0.9254,-0.0521,-0.5624,0.9016,-0.2739,0.1431,0.1008,-0.8662,-0.1076,-0.4154,-1.545,0.04025,-0.1306,-0.1318,-0.7027,-0.09329,-0.5314,1.894
-0.08733,-0.1833,-0.2233,-0.9254,-0.0521,-0.5624,-2.235,-0.2739,0.1431,0.1008,-0.8662,-0.1219,-0.4154,-1.138,-0.08673,-0.1306,-0.1318,-0.7027,-0.09329,-0.4424,-2.616
-0.1311,-0.04388,-0.2233,-0.7913,-0.1609,-0.5624,-2.235,-0.2739,0.1431,0.02515,-1.105,-0.1219,-0.4154,-1.461,-0.08673,-0.1306,-0.1499,-0.7027,-0.09329,-0.4424,-1.089
-0.1311,-0.04388,-0.2233,-0.8122,-0.1609,-0.6202,0.6407,-0.2739,0.3769,0.02515,-1.105,-0.2277,-0.474,-1.107,-0.03935,-0.1306,-0.1499,-0.7027,-0.1124,-0.4424,0.006519
-0.1311,-0.1055,-0.2233,-0.8761,-0.1609,-0.6936,0.6407,-0.1564,0.3769,0.02515,-0.7825,-0.2277,-0.474,-1.009,-0.03935,-0.1306,-0.1499,-0.7027,-0.1124,-0.4424,-1.572
-0.009478,-0.1055,-0.2233,-0.7127,-0.1609,-0.6103,1.26,-0.2323,0.3769,0.05215,-0.7825,-0.2277,-0.474,1.717,-0.03935,-0.1306,-0.1499,-0.7027,-0.07357,-0.4424,-0.6174
-0.009478,-0.1055,-0.1134,-0.7127,-0.1609,-0.6103,-1.547,-0.2323,0.3769,0.05215,-0.7825,-0.07403,-0.474,1.686,-0.03935,-0.1306,-0.1499,-0.7027,-0.07357,-0.4424,0.2886
